,Date,open_nifty,open_ftse,open_gold,put_price_nifty,put_price_ftse,put_price_gold,delta_nifty,delta_ftse,delta_gold
560,2003-02-21,1065.6,3687.199951171875,352.77,0.28394837861344513,3.234364151989439,0.24015402432584665,-0.3038439295389841,-0.49828602901398006,-0.4980186539824513
561,2003-02-24,1066.2,3727.10009765625,351.38,0.24604036554410413,3.2700833520912056,0.23858379859328238,-0.27330336359527635,-0.4980659751318383,-0.49773149879059375
562,2003-02-25,1070.1,3701.800048828125,357.12,0.2725630196017619,3.204354978026686,0.2464127437563377,-0.2938496088865661,-0.49820216179534116,-0.49794487334822546
563,2003-02-26,1055.6,3621.5,352.12,0.30233186495263453,3.1887473076099013,0.2470697351414799,-0.3170335068393062,-0.4983649048894082,-0.4981516310548879
564,2003-02-27,1049.6,3593.300048828125,354.77,0.2583126465242458,3.1694381478941978,0.2435922500831964,-0.2873915514176619,-0.49817871790242235,-0.4978863094471855
565,2003-02-28,1053.65,3569.89990234375,345.1,0.256804779606739,2.898579598078186,0.25257521933653493,-0.3019730406385524,-0.498309788768931,-0.4982101443530965
566,2003-03-03,1063.55,3655.60009765625,348.62,0.2546640623004919,3.0828869166703043,0.25894489278419996,-0.31860047410090586,-0.4985511280557682,-0.49846303055341695
567,2003-03-04,1058.7,3684.699951171875,350.12,0.18141737724363338,3.1087925755357446,0.2583109617591788,-0.27306882114791203,-0.49841904144587745,-0.49830649873431887
568,2003-03-05,1046.55,3625.300048828125,354.12,0.21271601220723824,2.984879482382212,0.25917234632288455,-0.3003948907402141,-0.498514266240434,-0.4984264467966706
569,2003-03-06,1040.3,3563.5,353.9,0.18219452877036701,2.996889721117441,0.2583232797304049,-0.2681382741620746,-0.49833210759265134,-0.4981989456979711
570,2003-03-07,1031.05,3555.39990234375,356.4,0.15376451918447742,2.7106065858913553,0.2588655365300383,-0.24813142043048736,-0.49819103022277844,-0.49813859764286594
571,2003-03-10,1017.1,3491.60009765625,351.88,0.13906743476329098,2.5689247138120663,0.23170631968179123,-0.22427861167235286,-0.49790946439490413,-0.4977474168803167
572,2003-03-11,1006.65,3436.0,354.98,0.16458557752872593,2.4001220404006745,0.21323965487846408,-0.25432527730803334,-0.4980454877452801,-0.4978348246265992
573,2003-03-12,1014.25,3452.699951171875,350.6,0.1526475828396201,2.323741382535218,0.21371719840990977,-0.2514638247917562,-0.4980854360871926,-0.497953980949197
574,2003-03-13,1001.5,3287.0,346.5,0.1429706312926271,2.6736112771418448,0.21348809554822878,-0.23597839905628293,-0.4981466883474281,-0.49778551920921627
575,2003-03-17,999.7,3601.800048828125,335.1,0.19359153027704679,4.619355264032265,0.22445960090550443,-0.29983928642281726,-0.498696753170371,-0.49840119525228077
576,2003-03-19,993.35,3747.300048828125,338.65,0.1483716613832371,4.947197010336822,0.23037594427648855,-0.24613242395674517,-0.49849522479873143,-0.4980263250941301
577,2003-03-20,1003.45,3765.39990234375,336.88,0.15545217574546655,4.925196343077687,0.22256566748299633,-0.24467612897298197,-0.49844903050211764,-0.497900495993256
578,2003-03-21,1025.55,3765.699951171875,332.12,0.25144066731462544,4.928628064222039,0.21675208840593996,-0.3142656138564053,-0.4986359731001687,-0.4982552165809867
579,2003-03-24,1037.15,3861.10009765625,327.88,0.16595626271271158,5.06998012042277,0.2146910762387506,-0.2445033235462365,-0.498419099541272,-0.4978262115558077
580,2003-03-25,1013.5,3743.300048828125,330.38,0.21890260765871972,5.054552538146481,0.21647253706476022,-0.28232982086455416,-0.4984906347838134,-0.4979598355945565
581,2003-03-26,1011.55,3762.0,328.88,0.22946131515408297,5.02380045674613,0.2025908484939407,-0.2948821150829094,-0.49855017015657727,-0.4980031995276222
582,2003-03-27,1013.9,3793.10009765625,330.88,0.2099548880078146,5.064664144772223,0.20202383458118334,-0.2752379588851653,-0.49846485280213426,-0.49780577523329833
583,2003-03-28,1002.8,3729.10009765625,329.65,0.18363139345055401,5.009573871410794,0.20107603107879868,-0.24835430527014557,-0.4983335971075904,-0.4975149635269083
584,2003-03-31,1000.6,3708.5,332.62,0.2177120936441952,4.982169394583025,0.19657188689714644,-0.28461288156644615,-0.49850249656554607,-0.4978356691652871
585,2003-04-01,977.4,3613.300048828125,337.62,0.23657190295404007,4.880777720626156,0.20459567766147302,-0.2946622174015703,-0.4984979536612867,-0.4978623448899734
586,2003-04-02,984.45,3684.800048828125,335.25,0.26132862109540156,5.017714048535936,0.2012278043698359,-0.310954292729726,-0.49855557856255583,-0.4979749227091793
587,2003-04-03,999.55,3753.39990234375,329.62,0.29779660590293133,5.1398205093498746,0.18579169299201226,-0.3262479475511435,-0.49858700609390233,-0.4979567569744152
588,2003-04-04,1009.15,3771.10009765625,325.35,0.2648443180195841,5.094782319785281,0.1815876919370396,-0.2972190789328752,-0.49845115917853383,-0.4976177325001047
589,2003-04-07,1017.05,3814.39990234375,321.75,0.31132090332181406,5.163542286822349,0.17973288455263514,-0.32890249526566145,-0.4985869488457373,-0.4979446823735085
590,2003-04-08,1032.0,3935.800048828125,322.85,0.3069362902885473,5.395453385190422,0.17473103321034955,-0.3167758271327422,-0.49851397266639796,-0.49771191753305166
591,2003-04-09,1018.0,3868.800048828125,323.05,0.3263267827294385,5.3041864889014505,0.17521271372413594,-0.3294262030845391,-0.4985575346652216,-0.49782473848279934
592,2003-04-10,1003.8,3861.39990234375,327.05,0.30881136848665847,5.292119286576963,0.18174439927653907,-0.31619505681571447,-0.4984816352279159,-0.4976779338573786
593,2003-04-11,958.9,3803.300048828125,326.27,0.41421202497775766,5.195393806145148,0.17885455866880307,-0.34954835591206546,-0.49849271535904777,-0.49768238041292645
594,2003-04-15,951.8,3849.39990234375,324.95,0.3930469578754128,5.201215153995463,0.17324365922820562,-0.339340237683345,-0.49843452344803746,-0.49749059209746
595,2003-04-16,950.65,3916.800048828125,324.75,0.42141540611885375,5.3145453240349525,0.17123691544230724,-0.3594718037013034,-0.49855934405078595,-0.49778481162948196
596,2003-04-17,958.65,3854.89990234375,326.85,0.4200397165706704,4.849156723399574,0.17276597790092296,-0.3562342508978671,-0.49852840129837145,-0.49773994188446447
597,2003-04-22,947.1,3889.199951171875,333.77,0.43792083251389613,3.3524360475389585,0.15985285027463192,-0.36750340688527494,-0.4984306781605896,-0.49771880782235023
598,2003-04-23,943.75,3917.699951171875,332.98,0.4228421423144937,3.0331128749442087,0.15513870507470529,-0.3597992969537767,-0.4982714606130884,-0.4975452194838319
599,2003-04-24,934.2,3966.5,331.35,0.39316086252256355,3.0951797873565283,0.154180697330645,-0.3467945608249099,-0.49816495015546686,-0.49735284991271195
600,2003-04-25,929.45,3899.0,334.4,0.3408926781031596,3.134049142528056,0.15155093683753762,-0.330609526693396,-0.4981440805482526,-0.49720499012404823
601,2003-04-28,922.85,3870.199951171875,333.25,0.35783172766969074,2.980171930727238,0.14496737043157282,-0.35153408074425774,-0.4983334871023902,-0.4975222391425525
602,2003-04-29,929.75,3940.300048828125,333.85,0.30907719375136367,2.8311176947242984,0.14313962353807597,-0.32016544066147956,-0.4979982688521892,-0.4970439421885807
603,2003-04-30,935.25,3927.800048828125,334.88,0.3070027942748652,2.82770751771136,0.1426547262367137,-0.31466265674422544,-0.4979278691565705,-0.49690541434669155
604,2003-05-02,930.9,3880.10009765625,341.85,0.32258816820535685,2.8346752910601936,0.15994586050285875,-0.32830346043776415,-0.4980866633406061,-0.4973564308774574
605,2003-05-06,945.85,3952.60009765625,342.12,0.3182041107069722,2.8646994916105086,0.15884600185674458,-0.3126618950700046,-0.49785919032953396,-0.4970015226812318
606,2003-05-07,950.4,4006.39990234375,344.35,0.38069483610138377,2.916514031778206,0.15903152773199736,-0.3529941789541816,-0.4982588165045652,-0.49760454744180327
607,2003-05-08,950.15,3992.89990234375,341.7,0.3590729413423901,2.660960107571782,0.15335804083176185,-0.3524861302077733,-0.4982395492854193,-0.49766163527726964
608,2003-05-09,941.6,3928.89990234375,348.4,0.36656498221771017,2.661352422433083,0.16694523162351516,-0.36070620879659837,-0.49834233471369166,-0.49789962760880546
609,2003-05-12,938.5,3969.39990234375,348.65,0.2732247801455401,2.6251499834800143,0.15262658041734767,-0.301600500238,-0.4977836714296344,-0.49694194355602866
610,2003-05-13,936.9,3987.39990234375,350.88,0.2780198881794149,2.637976351980342,0.14327317699726905,-0.3110301630153576,-0.49792146462552095,-0.49697479191551075
611,2003-05-14,944.2,3999.89990234375,350.25,0.29468717666594557,2.6217535791056434,0.13457076483612695,-0.32268958776397194,-0.49802524090881056,-0.49700949238737474
612,2003-05-15,952.15,3975.0,352.35,0.2759486732160781,2.317220853135723,0.13551980293289034,-0.3122321528847675,-0.4977959698634523,-0.49691872383283153
613,2003-05-16,959.85,4011.10009765625,351.85,0.3093592515373871,2.2438715033936205,0.13633154450158713,-0.3366194833412345,-0.4979987891362763,-0.497327421738743
614,2003-05-19,973.7,4049.0,356.75,0.24986346534842596,2.2753493642055673,0.13913689355189263,-0.2809680348892799,-0.4973207744569631,-0.4963617667463196
615,2003-05-20,964.65,3941.300048828125,367.12,0.13012949260937035,2.4007179857699157,0.16769598239324068,-0.2370024135596201,-0.4978912057074001,-0.4973707880783127
616,2003-05-21,972.05,3971.60009765625,368.48,0.12987394468933644,2.394303023989096,0.1645618333809864,-0.236242129161303,-0.4978792675254766,-0.49732632495165974
617,2003-05-22,967.95,3936.39990234375,372.12,0.12207303455136298,2.310663147201467,0.16486010723707523,-0.2246915985628677,-0.49772519132073684,-0.4971591877334934
618,2003-05-23,963.5,3990.39990234375,369.05,0.12172205203123099,2.3005481370075813,0.17191219812096392,-0.22713076081996486,-0.49774042466730983,-0.4973313100957173
619,2003-05-27,982.35,3979.800048828125,370.62,0.14574199719788794,2.2804402944725553,0.1619226692990594,-0.24557127275937446,-0.4977785309182687,-0.4972491012071487
620,2003-05-28,977.65,3992.39990234375,365.25,0.16397417198737685,2.276376145065342,0.17271069067297162,-0.2684793736805184,-0.49796228256674135,-0.4976529308778653
621,2003-05-29,990.8,4071.89990234375,366.12,0.14196470318404408,2.4014597079969917,0.16962933348938236,-0.2396947387560428,-0.4977795059536253,-0.49732170459210584
622,2003-05-30,1000.05,4083.60009765625,368.62,0.11905840412848079,2.2780095380735474,0.16993177249804603,-0.2091781929444398,-0.497413940835542,-0.4969823160358804
623,2003-06-02,1006.85,4048.10009765625,362.35,0.117440429852536,2.2688793408003676,0.18223657610778332,-0.2116513097005382,-0.4975263827403516,-0.49730630824323147
624,2003-06-03,1015.9,4129.2998046875,366.05,0.11612380269554023,2.338928594135268,0.18528980385229943,-0.20764589518355958,-0.4974991740673295,-0.4972676811674276
625,2003-06-04,1010.7,4115.7001953125,365.68,0.15709059423227245,2.3346741386963004,0.18631376372718478,-0.2577661762151812,-0.4979016741041336,-0.4977263094623855
626,2003-06-05,1021.1,4126.60009765625,361.95,0.1639351324199083,2.2592035026596022,0.17999347805803723,-0.26627192405993083,-0.4979406686061684,-0.49778682666942287
627,2003-06-06,1036.2,4104.2998046875,367.85,0.14753841269183,2.16379496633931,0.1892619748070956,-0.24494265803158843,-0.49770601273392184,-0.4976626355294837
628,2003-06-09,1046.0,4150.7998046875,362.75,0.14862805654556155,2.1680460827001298,0.19611310100285095,-0.24291175448834945,-0.4976521904036077,-0.4977131976932521
629,2003-06-10,1052.0,4129.10009765625,361.48,0.12989463025854775,2.164211854988025,0.19293276017506855,-0.21932239776089069,-0.49744525228141867,-0.49748134145540185
630,2003-06-11,1038.0,4113.0,353.0,0.19314355787372506,2.0403846000922385,0.19895307677077767,-0.289376604579513,-0.4979354256912136,-0.4981180385317119
631,2003-06-12,1044.2,4150.10009765625,355.1,0.12956577345366327,2.0458068303623804,0.2006117024299101,-0.21605941624273317,-0.4972221852543753,-0.49750627568003714
632,2003-06-13,1050.95,4161.2998046875,353.73,0.1539563579047467,2.0512010098000246,0.1996453958148834,-0.24812329833549085,-0.4975900660693644,-0.4978264816055898
633,2003-06-16,1056.5,4134.10009765625,356.75,0.15891635481284538,2.0670518846527557,0.2031931114090071,-0.2535706859476569,-0.4976748171534188,-0.4978918500271145
634,2003-06-17,1052.3,4152.89990234375,359.45,0.17670651768492007,2.05277087830018,0.20540002142524827,-0.2710670276867207,-0.49778142544993603,-0.4980073309159115
635,2003-06-18,1082.8,4190.39990234375,363.05,0.258263135846164,2.0719078136171447,0.20981902037402733,-0.3136180548716129,-0.49792205546151425,-0.49814328509649647
636,2003-06-19,1085.95,4207.0,357.75,0.19803814485726434,2.053365531311101,0.20860725877500386,-0.26059861407979246,-0.49735502657109126,-0.4976960153848333
637,2003-06-20,1092.65,4131.5,361.43,0.19187199370497865,1.825365153682469,0.18542082746452593,-0.264045204068138,-0.4973111994532699,-0.4976156044386219
638,2003-06-23,1100.6,4160.10009765625,357.25,0.22172436242749427,1.8361193905943765,0.1866303838719432,-0.2925955613700198,-0.4976410129212356,-0.49793010944731797
639,2003-06-24,1089.2,4087.89990234375,352.88,0.23689709679058524,1.9226324643893804,0.18331099601800815,-0.30031382696596165,-0.4977584460660448,-0.49792248075848805
640,2003-06-25,1085.65,4060.89990234375,347.5,0.21276249562913563,1.8674053357540288,0.18481206743376788,-0.2793363401169928,-0.4974938207395067,-0.4977637954062187
641,2003-06-26,1106.8,4067.89990234375,347.6,0.1772178529107009,1.8622078752471225,0.1832773970738515,-0.23996027160056654,-0.4970144224654407,-0.4973399775012869
642,2003-06-27,1117.45,4041.699951171875,347.45,0.2064928390948353,1.874235131336036,0.17865834527819402,-0.27260242104687,-0.4974930825424411,-0.4976895690949249
643,2003-06-30,1125.6,4067.800048828125,345.0,0.2291470357939147,1.7242360234079115,0.17748674153304478,-0.2961302143531953,-0.4976163115086943,-0.49795100201684994
644,2003-07-01,1133.95,4031.199951171875,346.75,0.20211977060984054,1.7391291256972181,0.17718087053222575,-0.2688125501516877,-0.49733684475812356,-0.4976754052103186
645,2003-07-02,1131.55,3963.89990234375,351.25,0.20868396176416582,1.798500480392704,0.179527610920303,-0.2725384580291753,-0.4974514330324772,-0.4976815642927574
646,2003-07-03,1133.8,4006.89990234375,351.25,0.2648129137336923,1.6766846806765443,0.1749072353290444,-0.3245676306863307,-0.49789828979198947,-0.4981589981907765
647,2003-07-04,1145.6,4024.800048828125,351.05,0.19656834904776588,1.6938867865760585,0.17452373679503808,-0.26299706111014043,-0.49723242870803136,-0.4975837482230168
648,2003-07-07,1138.9,4021.5,351.0,0.21056158465597719,1.6860094632186247,0.17186349173826443,-0.27235542762487863,-0.4972687093573938,-0.4975933377616567
649,2003-07-08,1141.45,4074.800048828125,348.25,0.18165687064993108,1.7915392128911662,0.15920244970504882,-0.24807392832768882,-0.4971482092080282,-0.49723927582560157
650,2003-07-09,1146.35,4073.60009765625,344.4,0.15825729343708872,1.7208406627191835,0.15509366844005967,-0.22378407892718644,-0.49675817887528567,-0.4969301488753158
651,2003-07-10,1146.0,4054.699951171875,344.45,0.17307738500755931,1.7114525478482392,0.1553588831213517,-0.2388855846006701,-0.49693915849717774,-0.4971059148249891
652,2003-07-11,1162.3,4028.800048828125,344.45,0.17688461639653497,1.712914151635232,0.13559571077666988,-0.2530965225387347,-0.497310142931411,-0.4971294057140739
653,2003-07-14,1161.2,4058.10009765625,345.05,0.19855455254707977,1.7108489589409146,0.13401107968334713,-0.2739659599149604,-0.49750457864437386,-0.49732748856487197
654,2003-07-15,1171.5,4127.60009765625,347.05,0.13233061236604726,1.8825574920442705,0.1361364908281928,-0.19884484520716345,-0.49679271562738075,-0.4963454882866323
655,2003-07-16,1158.7,4102.5,342.35,0.2033170542033531,1.8720972492981218,0.13687991827958967,-0.26411069180420244,-0.4973851160211949,-0.4970791725856958
656,2003-07-17,1168.85,4077.10009765625,343.4,0.19979083110962392,1.8632911878326013,0.13438710190786196,-0.2619185041722747,-0.49739896232226155,-0.49703739653018536
657,2003-07-18,1151.85,4056.60009765625,344.45,0.1633117971595084,1.8135372131769145,0.12918127118652478,-0.2434919383648263,-0.4973606909856134,-0.4969372736548971
658,2003-07-21,1140.0,4073.199951171875,347.5,0.17646917930699146,1.8213181703963528,0.12793288876713405,-0.2500877211879909,-0.49730773558362346,-0.49682285604570153
659,2003-07-22,1115.35,4044.300048828125,352.0,0.2355738025336791,1.6903230740572326,0.13295284984400269,-0.2849052387562791,-0.49723936294565346,-0.49699018162244957
660,2003-07-23,1109.6,4079.699951171875,351.15,0.24286552076233647,1.721700026757162,0.12729735433831024,-0.29297337104847776,-0.4973709483859213,-0.4970075718811184
661,2003-07-24,1119.95,4086.5,360.4,0.2387470716823259,1.5772981274776612,0.15563210012135187,-0.2900395256648944,-0.4971577623988774,-0.49741388766730243
662,2003-07-25,1135.5,4149.60009765625,362.1,0.24369962127570943,1.6934323320492695,0.14425324477866752,-0.28538148886309855,-0.4971538631733136,-0.49709487219379583
663,2003-07-28,1163.25,4131.2001953125,362.0,0.28243207244929636,1.7009261350954148,0.1443760144134103,-0.30300712808720753,-0.4973082856165804,-0.49723503970560434
664,2003-07-29,1169.25,4148.7998046875,363.85,0.28309197516250606,1.6852287196984435,0.14530739863778308,-0.304526120576887,-0.49732228293523006,-0.4972837028140733
665,2003-07-30,1175.3,4137.0,361.5,0.2631136860334209,1.6715332007361212,0.14377521744708588,-0.28823052866954524,-0.49709269412964396,-0.49705322280735614
666,2003-07-31,1183.3,4141.2001953125,356.35,0.27278330861412314,1.6198272264623483,0.15259964816968363,-0.29483235789263484,-0.4971098477645722,-0.49732268979711025
667,2003-08-01,1185.8,4157.0,355.48,0.23176198463795572,1.4287596221111016,0.14618627168434273,-0.2614255346067436,-0.4962187717198322,-0.49677184429602494
668,2003-08-04,1196.05,4098.39990234375,347.5,0.34076831071433844,1.5103605937429165,0.16396558792058613,-0.34274279170345373,-0.49765535724569865,-0.4980739759563971
669,2003-08-05,1203.9,4100.10009765625,349.55,0.24357839949772142,1.498879812892028,0.1659432148819917,-0.2686150796900625,-0.4965418875005081,-0.4972340602746023
670,2003-08-06,1184.1,4121.0,351.75,0.2645063528816536,1.514039562511698,0.16847220419509767,-0.27721998192928216,-0.4965121131869947,-0.4972193862485826
671,2003-08-07,1170.75,4070.39990234375,351.38,0.36066500095006404,1.50219494537032,0.16624312624958293,-0.3429547501605444,-0.49748985258372636,-0.49794613449614045
672,2003-08-08,1199.7,4095.60009765625,352.6,0.37514966944081607,1.5298539377658926,0.16141504998705614,-0.3257028068973733,-0.4970179600528943,-0.49748628793345456
673,2003-08-11,1222.6,4147.7998046875,356.25,0.40857021283892436,1.615190854692628,0.16625173789313408,-0.3323248238990705,-0.4971308609935824,-0.4975316433276018
674,2003-08-12,1233.95,4176.7001953125,361.75,0.4336566955113881,1.6119209484813837,0.1759430043773591,-0.347620071289953,-0.4973968794022499,-0.49784107228862146
675,2003-08-13,1235.35,4185.60009765625,358.4,0.4147683970725211,1.596283248565669,0.17901710586986042,-0.33684058587210464,-0.49719334195543635,-0.49774863892220855
676,2003-08-14,1247.0,4180.7001953125,362.35,0.4290371308319436,1.4442072246529278,0.18355849852892447,-0.342545477260797,-0.49704505372282987,-0.4978437023109985
677,2003-08-18,1247.9,4247.2998046875,363.62,0.33296373871741025,1.565804128633772,0.17421898070097086,-0.2906765597576001,-0.49637605130985696,-0.4971068051959644
678,2003-08-19,1286.05,4272.10009765625,358.88,0.4308791995995307,1.5463940782556165,0.18102081226311384,-0.3203347203387231,-0.4965574937147098,-0.49739995237369405
679,2003-08-20,1280.8,4250.7998046875,361.98,0.39231307245893277,1.537833407297967,0.18404661671556255,-0.3085928845412744,-0.4964566345141985,-0.49734542872847837
680,2003-08-21,1288.2,4217.39990234375,366.38,0.38602910529664314,1.5795471410551727,0.18833043492813317,-0.31137272535007576,-0.49672052803156336,-0.49748352629321746
681,2003-08-22,1301.5,4223.5,361.85,0.3597092448197259,1.5379421914508384,0.1891437247339809,-0.32200689644368086,-0.49718271774469047,-0.49789780288899665
682,2003-08-26,1270.2,4225.89990234375,361.25,0.4191077187552992,1.509873221602902,0.18857360568082981,-0.3326408207532101,-0.4969547279011691,-0.49777082695593544
683,2003-08-27,1318.75,4177.39990234375,364.75,0.49979954857428766,1.586671147704692,0.1685834250309597,-0.33609460384500844,-0.4968259818485124,-0.49731218952547573
684,2003-08-28,1340.2,4206.39990234375,372.15,0.5662036173554839,1.496604392104473,0.1865532325785182,-0.3621050626797604,-0.49715368080618233,-0.49785038016668015
685,2003-08-29,1341.2,4198.0,369.88,0.4803264087999537,1.4792074038846295,0.18709306132242887,-0.32873145292368394,-0.49654178988764225,-0.4974530974776201
686,2003-09-01,1356.7,4161.10009765625,374.9,0.5177054176820661,1.5101008956180522,0.1949281887341101,-0.3434579046457783,-0.49691199476109965,-0.49770524226994906
687,2003-09-02,1375.95,4204.39990234375,376.12,0.5340765280653841,1.5775063838082133,0.1932144947053871,-0.3463001310954927,-0.49703861486856876,-0.49771201424348316
688,2003-09-03,1387.2,4204.39990234375,371.75,0.5035671675669846,1.5762272959432266,0.18789577735935836,-0.33003888312784196,-0.4967264082287269,-0.4974519897440781
689,2003-09-04,1358.9,4262.10009765625,375.05,0.5687527010572921,1.686451448636035,0.19044321919599838,-0.3457005497790663,-0.4969487527158142,-0.4975178259022416
690,2003-09-05,1373.0,4248.7998046875,373.2,0.6022996290676019,1.556040684373329,0.16615449643583702,-0.35717385926153133,-0.4969717315437426,-0.49743300045057687
691,2003-09-08,1398.4,4257.2001953125,376.65,0.5757105129119395,1.5559622805244544,0.1687167333777495,-0.3380286017673097,-0.4965213759177948,-0.4970813506655735
692,2003-09-09,1417.8,4292.10009765625,375.25,0.6079471333648598,1.5899846846027685,0.17003304995557755,-0.36200513576256943,-0.49721012810769005,-0.4976405789814249
693,2003-09-10,1407.0,4263.89990234375,382.0,0.533389616971931,1.497730335426695,0.18103179432523575,-0.3349891781270733,-0.4965616825423933,-0.49733787312778843
694,2003-09-11,1409.65,4252.10009765625,380.25,0.5109788462202118,1.4961273543763127,0.1829976182762323,-0.3309566079644609,-0.4965738020780236,-0.4973760351772201
695,2003-09-12,1405.55,4242.2001953125,379.77,0.5337834799163943,1.4208846062324483,0.18163290335982651,-0.34367436722980194,-0.49670790000360765,-0.4975657137071614
696,2003-09-15,1371.75,4237.7998046875,375.8,0.5831971009378663,1.3964737448777669,0.17940080003032222,-0.34817136915664704,-0.4964537208402141,-0.4974189029398126
697,2003-09-16,1330.15,4260.89990234375,374.35,0.7189534423191617,1.4196766873610613,0.1751752466197729,-0.3828663283427578,-0.49699497759172806,-0.49773939206222423
698,2003-09-17,1357.95,4299.0,373.0,0.6804175346250076,1.466567132428736,0.17183190388453795,-0.3578235202407717,-0.4963746393123497,-0.49720363108191973
699,2003-09-18,1341.45,4293.0,376.0,0.7287479096723928,1.3159903249620584,0.17499094193658493,-0.37392038317528753,-0.49639248304861294,-0.4974831192179734
700,2003-09-19,1303.2,4314.7001953125,376.85,0.7290476413747342,1.3175068283148903,0.16584245385777763,-0.3791926272651942,-0.49649786454178,-0.4974479174052235
701,2003-09-22,1319.25,4257.0,382.25,0.6928826467954536,1.4067168714145737,0.1725825426283336,-0.36094685094941437,-0.4962291614667471,-0.4971267892966461
702,2003-09-23,1302.85,4228.2001953125,386.5,0.7546523135694656,1.3890304822548387,0.17389549068650467,-0.38352229466307713,-0.4967791684924385,-0.4975370524864143
703,2003-09-24,1324.85,4221.7001953125,385.25,0.8050510810902551,1.3883725311829949,0.16476095397712243,-0.39329317276323716,-0.49701145237056055,-0.4976097351069245
704,2003-09-25,1371.45,4236.39990234375,389.12,0.8688058159767706,1.4009476849205384,0.1675681461215106,-0.3976560685139073,-0.4970740173110444,-0.4976601373392985
705,2003-09-26,1357.55,4202.2001953125,384.75,0.6965497714901971,1.3413451769961284,0.17242526288492854,-0.3624892383257222,-0.4962572060761606,-0.49721496870100296
706,2003-09-29,1386.9,4157.10009765625,381.25,0.7942030919983836,1.3711618565334902,0.16105314694758022,-0.3876514282787724,-0.4969776110609454,-0.4975529673896041
707,2003-09-30,1400.7,4142.7001953125,383.0,0.6996078924015023,1.366270533979332,0.15924798075533886,-0.35098217096282336,-0.49599451075202916,-0.496737788670778
708,2003-10-01,1416.6,4091.300048828125,385.07,0.8468117837619502,1.3996654451566428,0.15422534454864945,-0.39813238669129625,-0.49732437436546384,-0.4976577561927755
709,2003-10-03,1420.85,4209.10009765625,383.35,0.6990259491898883,1.8416945419235162,0.1543206186238706,-0.3500690596266447,-0.4968916043849302,-0.49666055576684676
710,2003-10-06,1449.45,4274.0,371.5,0.7909575026567381,1.9816654850001214,0.1853165622357551,-0.3709873599339739,-0.4973836681453389,-0.4975329433485333
711,2003-10-07,1478.95,4270.10009765625,373.0,0.796791050570846,1.8959597800976553,0.1836472198458523,-0.3724849448669019,-0.49736332274731676,-0.4975744627537035
712,2003-10-08,1477.85,4272.0,376.85,0.8111805932747984,1.8919783433584598,0.1886369655023259,-0.37784383240990094,-0.497466547932836,-0.49770224411026426
713,2003-10-09,1487.85,4268.60009765625,375.7,0.7614084939093573,1.8880988570094814,0.1851809832784852,-0.36397203366029496,-0.4972346489747628,-0.4974683586802894
714,2003-10-10,1507.1,4313.89990234375,370.38,0.786049239345175,1.930927364661784,0.18947515791904834,-0.3692666022340385,-0.49736659095390434,-0.4976336900894202
715,2003-10-13,1523.35,4311.0,373.6,0.7454934092195344,1.9042223014603223,0.18084921972194934,-0.35428322811535096,-0.4970604240328958,-0.49727513660385186
716,2003-10-14,1548.7,4362.2998046875,374.3,0.809903227939003,1.9826162098188433,0.18103504765582557,-0.36820734403783884,-0.49736343746760275,-0.4974930448001753
717,2003-10-15,1521.45,4334.10009765625,375.75,0.8319220158938379,1.9920205706698653,0.1824924591377055,-0.37165691557786174,-0.4973790955710675,-0.4974933614011841
718,2003-10-16,1537.3,4368.7998046875,372.85,0.788921800346202,2.028633812884891,0.17925226349549916,-0.3707150075519011,-0.49751988524238405,-0.49758785972923136
719,2003-10-17,1565.2,4339.7001953125,372.18,0.6692470799368948,2.0351247088769924,0.17846813750693968,-0.3521147986052433,-0.49746917437105787,-0.49751409679805764
720,2003-10-20,1569.7,4344.0,372.55,0.6392728621651713,2.003963192066749,0.1781573275250139,-0.3444044567761251,-0.49735030665369534,-0.4974266276051947
721,2003-10-21,1546.2,4347.5,373.25,0.7187676050317577,2.0067199054496996,0.17620000440194872,-0.37505537250302773,-0.4978219649982894,-0.4978596990377966
722,2003-10-22,1506.75,4352.2998046875,380.65,0.6653397357603126,1.9985770349671839,0.19496959077395104,-0.3671561271726642,-0.4977282125415941,-0.4979116681079948
723,2003-10-23,1494.75,4285.60009765625,384.55,0.6013426268967805,1.992413225511882,0.19290133739229987,-0.33943200230122184,-0.49726642603943844,-0.49742968908489743
724,2003-10-24,1485.8,4240.2001953125,384.65,0.5979668950914174,2.004046701057632,0.1881540260587542,-0.34454699861112337,-0.49743322603113677,-0.4975030844271523
725,2003-10-27,1522.05,4239.0,388.25,0.647940105940279,2.0026972876580658,0.19296857677389312,-0.3528777308732411,-0.497513180685999,-0.497611347926745
726,2003-10-28,1485.45,4251.2998046875,388.25,0.6194821283680767,2.0066153606953776,0.18898235187458567,-0.3491771858915398,-0.4974651778126993,-0.4975269418389487
727,2003-10-29,1481.3,4272.89990234375,383.0,0.5907778989867438,1.9915884458428081,0.18865220358139823,-0.3421190458290591,-0.4973633503523231,-0.4974782549635501
728,2003-10-30,1499.25,4265.7001953125,385.75,0.6036704057031557,1.9269392215555854,0.1885729368974296,-0.3512027465936258,-0.49750583675359517,-0.497658259320301
729,2003-10-31,1517.1,4300.89990234375,383.4,0.622679958504591,1.9536224528646926,0.1883992033886841,-0.35521320564061787,-0.4975734967244047,-0.4977200412687742
